chr	st	en	SM-7LV7V_1	SM-7LV7V_2	SM-7LV7W_1	SM-7LV7W_2	SM-7LV7X_1	SM-7LV7X_2	SM-7LV7Y_1	SM-7LV7Y_2	SM-7LV7Z_1	SM-7LV7Z_2	SM-7LV81_1	SM-7LV81_2	SM-7LV82_1	SM-7LV82_2	SM-7LV83_1	SM-7LV83_2	SM-7LV84_1	SM-7LV84_2	SM-7LV85_1	SM-7LV85_2	SM-7LV86_1	SM-7LV86_2	SM-7LV87_1	SM-7LV87_2	SM-7LV88_1	SM-7LV88_2	SM-7LV89_1	SM-7LV89_2	SM-7LV8A_1	SM-7LV8A_2	SM-7LV8B_1	SM-7LV8B_2	SM-7LV8C_1	SM-7LV8C_2	SM-7LV8D_1	SM-7LV8D_2
Pf3D7_11_v3	337000	337500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	337000	338000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA
Pf3D7_11_v3	340500	341000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	403000	403500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	469500	470000	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	481500	482000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	510500	511000	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	531000	531500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	542000	542500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	561500	562000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	583500	584000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	585500	586000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	784000	784500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	934500	935000	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	949500	950000	gain	gain	NA	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA
Pf3D7_11_v3	973000	973500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	979500	980000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1047500	1048000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1053000	1055000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1053000	1058500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1054000	1055000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1055000	1058500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1093000	1093500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1162500	1163000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1168000	1168500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1189500	1190000	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1189500	1190500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1298000	1298500	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1357500	1358000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	gain	NA	NA	NA
Pf3D7_11_v3	1446500	1447000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	NA
Pf3D7_11_v3	1456000	1456500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1517000	1517500	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1599500	1600000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1632500	1633000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1638500	1639000	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1669500	1670000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1677500	1678000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1681500	1682000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1745500	1748500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1746000	1746500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1788500	1789000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1809500	1810000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1837500	1838000	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	NA	NA	NA	NA
Pf3D7_11_v3	1908000	1908500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1917500	1918500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	NA	NA	NA
Pf3D7_11_v3	1920500	1922500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA
Pf3D7_11_v3	1922500	1923500	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA
Pf3D7_11_v3	1923500	1924000	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1924000	1924500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1933500	2004000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1933500	2006000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991000	2032500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991000	2035500	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991500	2019500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991500	2021500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991500	2031500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	1991500	2035500	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2004000	2021500	NA	NA	NA	NA	NA	loss	NA	loss	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2004000	2032500	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2004000	2035000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2006000	2021500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2021500	2038340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_11_v3	2026500	2030500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	9000	14000	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	9000	14500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	100500	101000	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	115500	116000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	173500	174000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	184000	184500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	195000	196000	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	gain	NA	gain	NA	NA	gain
Pf3D7_12_v3	212500	213000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	359500	360000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	448500	449000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	497000	497500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	519000	519500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	598500	599000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	641000	641500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	657000	657500	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	674000	674500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	706000	706500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	729000	729500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	764500	784000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	766500	769500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	766500	772000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	766500	774500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	771000	772000	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	772000	773000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	772000	773500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss
Pf3D7_12_v3	773000	774000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	773500	774000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	775500	777500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	776500	777500	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	883000	883500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	898500	899000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1030500	1031000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1062500	1063000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1064000	1064500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1071000	1072500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1087500	1088500	gain	gain	gain	gain	NA	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain
Pf3D7_12_v3	1143500	1144000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1158000	1158500	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1160500	1161000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1163000	1163500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1183000	1183500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1185000	1185500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1235500	1237000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1243500	1244000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
