chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	FDKDiscord	FDK2D4Incons	2D4Discord	2D4RefAbsent	FDKRefAbsent	coding	consequence	DD2FDKMAF
Pf3D7_02_v3	831066	INDEL	-5	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	832274	INDEL	-26	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	832722	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	832909	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	835442	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	835697	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	835727	SNP	1	0	STR		1	2	16.5	2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_02_v3	836358	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	836945	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	837017	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	837280	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	837709	INDEL	-2	0.027	STR	TArep	1	9	2.11	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	838096	INDEL	6	0.159		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	838304	INDEL	-1	0.027		polyA	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	838607	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	838697	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	839620	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_02_v3	839620	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_02_v3	839826	INDEL	-12	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	839826	INDEL	-12	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	855129	INDEL	-12	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	855467	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855655	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855656	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855665	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855686	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855723	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855724	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855725	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	855732	INDEL	-5	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	coding	frameshift_variant	0.0
Pf3D7_02_v3	855766	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	855811	INDEL	8	0.22		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	856866	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	856992	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	857095	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	857109	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	857132	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	858626	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	858630	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	858652	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_02_v3	858654	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	858659	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	858668	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	859206	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859252	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859275	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859422	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859459	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859466	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859504	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859530	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859547	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	859674	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	859677	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	859721	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	859726	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_02_v3	865193	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	867251	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	867856	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	868398	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	868749	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_02_v3	869521	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	869521	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	869717	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_02_v3	869717	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	65768	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	66404	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	66596	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	66905	INDEL	10	0.275		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	67533	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	67891	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	68403	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	68766	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	68893	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	68938	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	70089	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	70379	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	stop_gained	0.0
Pf3D7_03_v3	70512	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	71291	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	71899	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	71961	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	72032	SNP	1	0			1			2	1.0	0.484	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	72831	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	73753	INDEL	-8	0.027	STR	TArich	1	2	16.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	74346	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	74919	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	74985	SNP	1	0	STR		1	2	7.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	74987	SNP	1	0	STR		1	2	7.5	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	75301	INDEL	12	0.317		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	76143	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	76599	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	76649	SNP	1	0	STR		1	4	5.75	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	76714	INDEL	20	0.488	STR	TArich	1	12	2.83	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	77814	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	78779	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	79845	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	81129	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	81202	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	81209	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	81472	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	83258	INDEL	4	0.128		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	83363	INDEL	-28	0.027	STR	TArep	1	18	2.28	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	83699	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	83743	INDEL	4	0.128		TArep	1			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_03_v3	85633	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	85825	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	85867	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	85978	SNP	1	0	STR		1	2	9.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	86667	INDEL	33	0.756		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	87215	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	87670	INDEL	-4	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	88577	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	89009	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	89968	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	89969	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	89969	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	91893	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	92778	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	93003	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	93507	INDEL	2	0.077	STR	TArep	1	5	4.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	101931	INDEL	-1	0.027		polyA	0			2	1.0	0.484	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	103264	INDEL	-4	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	104099	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	105194	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	105283	INDEL	4	0.122		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	105317	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	105798	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	105828	SNP	1	0	STR		1	2	17.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	105829	SNP	1	0	STR		1	2	17.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	105838	SNP	1	0	STR		1	4	4.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	105873	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	106231	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	106241	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	107372	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	108536	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	109916	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	110673	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	110828	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	111749	INDEL	-2	0.415		TArep	1			3	1.0	-1.0	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	112925	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	113399	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	113449	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	113643	INDEL	10	0.275		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	113959	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	115739	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	118001	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	118067	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	118075	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	118096	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	118117	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	118122	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	118148	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	118184	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	118478	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	119225	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	130118	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	coding	frameshift_variant	0.0
Pf3D7_03_v3	130978	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	132049	INDEL	14	0.357		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	134530	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	140054	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	140060	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	140282	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	141500	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	141517	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	141885	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_03_v3	142026	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	142104	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	142944	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	143071	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	143195	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	143196	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	143850	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	144160	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	144162	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	144343	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	144956	INDEL	-3	0.027			1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_03_v3	150339	SNP	1	0			1			2	1.0	0.508	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	150584	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	151051	INDEL	2	0.077		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	151172	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	151374	INDEL	10	0.275		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	151689	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	151823	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	152653	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	155262	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	156212	INDEL	-20	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	156378	INDEL	6	0.171		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	157053	INDEL	2	0.075		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	157483	INDEL	-2	0.027	STR	TArep	1	13	2.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	157866	INDEL	6	0.171		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	158142	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	159336	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	160858	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	161756	SNP	1	0	STR		1	8	2.38	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	162590	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	163861	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	165069	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	166582	INDEL	21	0.449	STR		1	6	2.83	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_03_v3	167315	SNP	1	0	STR		1	2	18.0	2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_03_v3	168897	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	169592	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	169652	INDEL	2	0.075	STR	TArep	1	8	2.12	2	1.0	0.484	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	171394	INDEL	48	0.925	STR		1	6	3.0	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_03_v3	171583	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	171586	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	171590	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	171596	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	171597	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_03_v3	171598	SNP	1	0	STR		1	48	2.29	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	174696	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	174875	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	176134	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	176272	INDEL	4	0.122		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	177590	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	177655	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	177677	INDEL	-18	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	178351	INDEL	-5	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	179364	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	180648	INDEL	8	0.22	STR	TArep	1	4	3.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	180992	INDEL	-8	0.027			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	181390	INDEL	8	0.22		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	181576	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	181781	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	182447	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	182525	INDEL	4	0.122		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_03_v3	182555	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_03_v3	183105	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_03_v3	183385	INDEL	6	0.167	STR		1	24	2.17	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_03_v3	184233	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_03_v3	184538	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_03_v3	186927	INDEL	-3	0.027			0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_03_v3	188907	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
