chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	Cl1Incons	Cl2Incons	Cl3Incons	coding	consequence	DD2FDKMAF
Pf3D7_04_v3	1145557	SNP	1	0			0			2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_04_v3	1145584	SNP	1	0	STR		0	1	10.0	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_04_v3	1145867	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145869	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145871	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145879	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145881	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145889	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145890	INDEL	-5	0.027		polyA	0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145898	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145906	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145907	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1145910	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186921	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186924	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186925	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186932	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186934	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186935	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186936	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186942	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_04_v3	1186945	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	45334	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	45343	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	45348	INDEL	-6	0.027			0			2	0.5	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_05_v3	45351	SNP	1	0			0			2	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45353	SNP	1	0			0			2	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45354	SNP	1	0			0			2	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45358	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	45360	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45361	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45365	SNP	1	0			0			2	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45369	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45375	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45377	SNP	1	0			0			2	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45380	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45393	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45404	INDEL	9	0.217	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_05_v3	45421	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	45426	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45439	SNP	1	0	STR		0	75	2.47	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45443	SNP	1	0	STR		0	75	2.47	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45444	SNP	1	0	STR		0	75	2.47	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45450	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45452	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45453	INDEL	-12	0.027	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_05_v3	45460	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45464	INDEL	153	1.812	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_05_v3	45465	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45467	INDEL	24	0.5	STR		0	75	2.47	3	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45469	SNP	1	0	STR		0	75	2.47	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45472	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45475	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	45478	SNP	1	0	STR		0	75	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45482	SNP	1	0	STR		0	75	2.47	2	0.444	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	45497	SNP	1	0	STR		0	75	2.47	2	0.444	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	49852	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	55687	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	75237	SNP	1	0	STR		0	18	3.72	3	0.611	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	75241	SNP	1	0	STR		0	18	3.72	3	0.611	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	75898	INDEL	-191	0.027			0			2	0.889	-1.0	1	0	0	coding	frameshift_variant	-1
Pf3D7_05_v3	77167	SNP	1	0	STR		0	18	2.67	2	0.5	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_05_v3	77168	SNP	1	0	STR		0	18	2.67	2	0.5	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_05_v3	79296	INDEL	-90	0.027			0			2	0.722	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_05_v3	83620	SNP	1	0			0			2	0.667	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	83623	SNP	1	0			0			2	0.667	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	83669	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	83670	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	83706	SNP	1	0			0			2	0.389	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	83713	SNP	1	0			0			2	0.444	-1.0	1	1	0	intergenic		-1
Pf3D7_05_v3	96893	SNP	1	0			0			2	0.5	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	96897	SNP	1	0	STR		0	2	14.5	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	96898	SNP	1	0	STR		0	2	14.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108533	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108581	INDEL	-59	0.027	polyA		0	7	3.57	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108583	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108584	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108585	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108586	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108587	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108588	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108589	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108590	SNP	1	0	STR		0	1	14.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	108703	SNP	1	0			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	120744	SNP	1	0	TArep		0	2	7.5	2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	130127	INDEL	-23	0.027	STR	TArep	0	2	21.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	134397	INDEL	10	0.275		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	136247	SNP	1	0	STR		0	8	2.25	2	0.611	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	139527	INDEL	18	0.432		TArich	0			4	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	141048	SNP	1	0	STR		0	6	10.83	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	156091	INDEL	10	0.256	STR		0	10	4.8	3	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	245661	INDEL	2	0.077		TArep	0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	245717	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	255123	SNP	1	0	STR		0	20	3.45	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	256776	INDEL	-4	0.103	STR	TArep	0	4	4.5	3	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	267979	SNP	1	0	STR		0	6	4.83	2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	267985	SNP	1	0	STR		0	6	4.83	2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	267997	SNP	1	0	STR		0	15	2.33	2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	269965	INDEL	-18	0.027	STR		0	12	6.67	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_05_v3	269965	INDEL	-18	0.027	STR		0	12	6.67	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_05_v3	283592	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	283597	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	283612	INDEL	2	0.081			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	291135	SNP	1	0	STR		0	2	13.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	291562	INDEL	0	1.722	STR		0	2	13.5	3	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	309848	INDEL	-8	0.027		TArep	0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	310264	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	312211	INDEL	1	0.051	STR	polyA	0	2	27.5	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	312623	SNP	1	0	STR		0	4	4.25	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	312636	INDEL	-32	0.027	STR	TArep	0	2	17.0	4	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	313674	SNP	1	0	STR		0	6	6.17	2	0.944	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	324399	INDEL	-27	0.538	STR		0	27	3.19	3	1.0	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_05_v3	327248	INDEL	6	0.317		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	329606	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_05_v3	365035	SNP	1	0	STR		0	2	15.5	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	365579	INDEL	2	0.077	TArich	TArep	0	4	5.25	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	365583	SNP	1	0	TArich		0	4	5.25	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	366541	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	366542	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	366546	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	366547	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	370000	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	370002	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	371794	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	373202	INDEL	-18	0.027			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_05_v3	374504	SNP	1	0	STR		0	12	2.83	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	374508	SNP	1	0	STR		0	12	2.83	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	376147	INDEL	3	0.095	STR		0	3	8.33	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_05_v3	376150	SNP	1	0	STR		0	3	8.33	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	376153	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	376453	INDEL	-8	0.027	STR		0	4	4.75	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	376465	SNP	1	0	STR		0	2	7.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	376669	INDEL	-26	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	377771	INDEL	4	0.122		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	380061	INDEL	-1	0.051		polyA	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	380527	INDEL	-12	0.027	STR	TArep	0	2	13.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	381637	INDEL	45	0.92			0			4	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_05_v3	381640	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	381677	INDEL	60	1.271			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_05_v3	382974	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	382975	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	383150	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	415935	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	417466	INDEL	-2	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	436145	INDEL	14	0.375		TArep	0			3	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	445796	SNP	1	0	STR		0	2	15.5	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	451150	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	468880	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	470615	INDEL	-1	0.027		polyA	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	479859	INDEL	16	0.415		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	479939	INDEL	-8	0.027			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	484462	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	486209	INDEL	8	0.209		TArich	0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	527490	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527491	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527492	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527493	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527494	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527495	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527496	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	527497	SNP	1	0	polyA		0	1	10.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	533199	INDEL	-3	0.027	STR	TArich	0	2	12.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	546058	INDEL	12	0.317	STR	TArep	0	9	2.0	3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	552643	SNP	1	0	STR		0	42	3.26	2	0.5	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_05_v3	552647	SNP	1	0	STR		0	42	3.26	2	0.5	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_05_v3	558989	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558990	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558992	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558994	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558995	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558996	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558997	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558998	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	558999	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559001	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559007	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559009	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559010	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559011	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559013	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	559015	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	568548	INDEL	-10	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	568559	SNP	1	0	STR		0	10	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	570969	INDEL	-2	0.027	STR	polyA	0	9	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	572338	INDEL	8	0.22	STR	TArich	0	20	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	573719	INDEL	16	0.405		TArep	0			3	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	578534	INDEL	-4	0.128		TArich	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	578639	INDEL	12	0.289		TArich	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	579274	INDEL	-6	0.175	STR	TArep	0	9	2.0	3	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	579281	SNP	1	0	STR		0	2	21.5	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	579282	SNP	1	0	STR		0	2	21.5	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	580047	INDEL	-12	0.027	STR	TArep	0	2	17.5	2	0.611	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	586102	INDEL	-82	0.027		TArep	0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	588453	INDEL	0	0.364	STR	TArep	0	4	10.75	3	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	588454	SNP	1	0	STR		0	4	10.75	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	593935	INDEL	6	0.167			0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_05_v3	594841	SNP	1	0	STR		0	18	5.28	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	597647	INDEL	-9	0.244		TArich	0			5	1.0	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_05_v3	598068	INDEL	15	0.4		TArich	0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_05_v3	598343	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_05_v3	599526	SNP	1	0	STR		0	4	4.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	599907	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	599911	INDEL	-1	0.027		polyA	0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	600292	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	620221	INDEL	1	0.051		polyA	0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	645081	INDEL	-50	0.027	STR	TArep	0	2	11.0	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	645276	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645277	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645278	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645285	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645286	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645287	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645289	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645295	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645296	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645300	SNP	1	0	TArep		0	2	8.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645302	SNP	1	0	TArep		0	2	8.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645632	SNP	1	0	STR		0	2	22.0	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645634	SNP	1	0	STR		0	2	22.0	2	0.611	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	645636	SNP	1	0	STR		0	2	22.0	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	645644	SNP	1	0	STR		0	2	22.0	2	0.611	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	650472	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_05_v3	659689	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	659691	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	678486	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	678630	SNP	1	0	STR		0	2	14.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	699692	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	699694	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	712187	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712188	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712190	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712196	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712204	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712211	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712213	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712218	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	712223	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	714712	INDEL	87	1.275	STR	TArep	0	2	25.5	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	715676	INDEL	13	0.311			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	717391	INDEL	25	0.619	STR	TArep	0	2	5.5	3	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_05_v3	723231	INDEL	-16	0.027			0			2	0.444	-1.0	0	1	0	intergenic		-1
Pf3D7_05_v3	730560	INDEL	-1	0.027	STR	polyA	0	20	2.05	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_05_v3	730569	INDEL	-1	0.027	STR	polyA	0	20	2.05	2	1.0	-1.0	1	0	0	intergenic		-1
